timestep,air,seawater,excess heat,sewage,groundwater,drinking water,geothermal
[unit],[°C],[°C],[°C],[°C],[°C],[°C],[°C]
[source],[DMI],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden],[Varmeplan hovedstaden]
T1814,6.3,4,25,11,9,9,56
T1815,6.1,4,25,11,9,9,56
T1816,6.3,4,25,11,9,9,56
T1817,6.4,4,25,11,9,9,56
T1818,6.2,4,25,11,9,9,56
T1819,6.2,4,25,11,9,9,56
T1820,6.6,4,25,11,9,9,56
T1821,6.9,4,25,11,9,9,56
T1822,6.5,4,25,11,9,9,56
T1823,6.1,4,25,11,9,9,56
T1824,5.9,4,25,11,9,9,56
T1825,6.5,4,25,11,9,9,56
T1826,6.9,4,25,11,9,9,56
T1827,6.5,4,25,11,9,9,56
T1828,5.8,4,25,11,9,9,56
T1829,5.3,4,25,11,9,9,56
T1830,5.3,4,25,11,9,9,56
T1831,5.2,4,25,11,9,9,56
T1832,5,4,25,11,9,9,56
T1833,5.2,4,25,11,9,9,56
T1834,5.3,4,25,11,9,9,56
T1835,5.7,4,25,11,9,9,56
T1836,6.5,4,25,11,9,9,56
T1837,7.1,4,25,11,9,9,56
T1838,7.2,4,25,11,9,9,56
T1839,7.8,4,25,11,9,9,56
T1840,8.7,4,25,11,9,9,56
T1841,9.1,4,25,11,9,9,56
T1842,9,4,25,11,9,9,56
T1843,7.5,4,25,11,9,9,56
T1844,7.1,4,25,11,9,9,56
T1845,5.5,4,25,11,9,9,56
T1846,5.4,4,25,11,9,9,56
T1847,5.1,4,25,11,9,9,56
T1848,3.6,4,25,11,9,9,56
T1849,3.5,4,25,11,9,9,56
T1850,2.5,4,25,11,9,9,56
T1851,5.1,4,25,11,9,9,56
T1852,4.8,4,25,11,9,9,56
T1853,4.9,4,25,12,9,9,56
T1854,4.7,4,25,12,9,9,56
T1855,3.8,4,25,12,9,9,56
T1856,3.8,4,25,12,9,9,56
T1857,4.2,4,25,12,9,9,56
T1858,4.9,4,25,12,9,9,56
T1859,5.9,4,25,12,9,9,56
T1860,6.8,4,25,12,9,9,56
T1861,7.9,4,25,12,9,9,56
T1862,8.9,4,25,12,9,9,56
T1863,9.6,4,25,12,9,9,56
T1864,9.6,4,25,12,9,9,56
T1865,8.8,4,25,12,9,9,56
T1866,7.3,4,25,12,9,9,56
T1867,5.9,4,25,12,9,9,56
T1868,5.6,4,25,12,9,9,56
T1869,5.4,4,25,12,9,9,56
T1870,5.1,4,25,12,9,9,56
T1871,4.8,4,25,12,9,9,56
T1872,5,4,25,12,9,9,56
T1873,5,4,25,12,9,9,56
T1874,3.7,4,25,12,9,9,56
T1875,5.8,4,25,12,9,9,56
T1876,6.5,4,25,12,9,9,56
T1877,6.4,4,25,12,9,9,56
T1878,6.2,4,25,12,9,9,56
T1879,6.2,4,25,12,9,9,56
T1880,6.4,4,25,12,9,9,56
T1881,6.4,4,25,12,9,9,56
T1882,6.4,4,25,12,9,9,56
T1883,6.5,4,25,12,9,9,56
T1884,6.8,4,25,12,9,9,56
T1885,7.2,4,25,12,9,9,56
T1886,7.5,4,25,12,9,9,56
T1887,7.5,4,25,12,9,9,56
T1888,8,4,25,12,9,9,56
T1889,7.4,4,25,12,9,9,56
T1890,7.1,4,25,12,9,9,56
T1891,7,4,25,12,9,9,56
T1892,6.5,4,25,12,9,9,56
T1893,5.7,4,25,12,9,9,56
T1894,5,4,25,12,9,9,56
T1895,3.3,4,25,12,9,9,56
T1896,3,4,25,12,9,9,56
T1897,2.3,4,25,12,9,9,56
T1898,1.3,4,25,12,9,9,56
T1899,0,4,25,12,9,9,56
T1900,0.3,4,25,12,9,9,56
T1901,-0.8,4,25,12,9,9,56
T1902,-0.5,4,25,12,9,9,56
T1903,0.5,4,25,12,9,9,56
T1904,0.8,4,25,12,9,9,56
T1905,3.1,4,25,12,9,9,56
T1906,4.1,4,25,12,9,9,56
T1907,4.5,4,25,12,9,9,56
T1908,4.9,4,25,12,9,9,56
T1909,5.3,4,25,12,9,9,56
T1910,5.8,4,25,12,9,9,56
T1911,6.2,4,25,12,9,9,56
T1912,6.3,4,25,12,9,9,56
T1913,6.2,4,25,12,9,9,56
T1914,6.1,4,25,12,9,9,56
T1915,6,4,25,12,9,9,56
T1916,6.1,4,25,12,9,9,56
T1917,6,5,25,12,9,9,56
T1918,6.6,5,25,12,9,9,56
T1919,7.3,5,25,12,9,9,56
T1920,7.4,5,25,12,9,9,56
T1921,6.9,5,25,12,9,9,56
T1922,6.7,5,25,12,9,9,56
T1923,6.4,5,25,12,9,9,56
T1924,6.6,5,25,12,9,9,56
T1925,6.3,5,25,12,9,9,56
T1926,6.5,5,25,12,9,9,56
T1927,6.6,5,25,12,9,9,56
T1928,7.1,5,25,12,9,9,56
T1929,7.4,5,25,12,9,9,56
T1930,8.1,5,25,12,9,9,56
T1931,8.4,5,25,12,9,9,56
T1932,7.6,5,25,12,9,9,56
T1933,7.4,5,25,12,9,9,56
T1934,7.4,5,25,12,9,9,56
T1935,7.7,5,25,12,9,9,56
T1936,8.3,5,25,12,9,9,56
T1937,8.7,5,25,12,9,9,56
T1938,9.1,5,25,12,9,9,56
T1939,8.7,5,25,12,9,9,56
T1940,8.6,5,25,12,9,9,56
T1941,8.4,5,25,12,9,9,56
T1942,8.5,5,25,12,9,9,56
T1943,8.4,5,25,12,9,9,56
T1944,8.6,5,25,12,9,9,56
T1945,8,5,25,12,9,9,56
T1946,7.5,5,25,12,9,9,56
T1947,7.5,5,25,12,9,9,56
T1948,7.8,5,25,12,9,9,56
T1949,7.7,5,25,12,9,9,56
T1950,6.7,5,25,12,9,9,56
T1951,7,5,25,12,9,9,56
T1952,7.7,5,25,12,9,9,56
T1953,8.2,5,25,12,9,9,56
T1954,8.3,5,25,12,9,9,56
T1955,7.5,5,25,12,9,9,56
T1956,8.5,5,25,12,9,9,56
T1957,11.9,5,25,12,9,9,56
T1958,11.9,5,25,12,9,9,56
T1959,11.9,5,25,12,9,9,56
T1960,11.5,5,25,12,9,9,56
T1961,10.7,5,25,12,9,9,56
T1962,9.9,5,25,12,9,9,56
T1963,8.3,5,25,12,9,9,56
T1964,6.5,5,25,12,9,9,56
T1965,5.9,5,25,12,9,9,56
T1966,6.1,5,25,12,9,9,56
T1967,6.2,5,25,12,9,9,56
T1968,6.9,5,25,12,9,9,56
T1969,6.6,5,25,12,9,9,56
T1970,6.2,5,25,12,9,9,56
T1971,6.3,5,25,12,9,9,56
T1972,6.4,5,25,12,9,9,56
T1973,6.7,5,25,12,9,9,56
T1974,6.5,5,25,12,9,9,56
T1975,6.9,5,25,12,9,9,56
T1976,7.1,5,25,12,9,9,56
T1977,7.2,5,25,12,9,9,56
T1978,7.2,5,25,12,9,9,56
T1979,8.8,5,25,12,9,9,56
T1980,10.9,5,25,12,9,9,56
T1981,11.1,5,25,12,9,9,56
T1982,11.2,5,25,12,9,9,56
T1983,10.6,5,25,12,9,9,56
T1984,10.5,5,25,12,9,9,56
T1985,10.6,5,25,12,9,9,56
T1986,10,5,25,12,9,9,56
T1987,8.6,5,25,12,9,9,56
T1988,7.6,5,25,12,9,9,56
T1989,6.9,5,25,12,9,9,56
T1990,7.1,5,25,12,9,9,56
T1991,6.9,5,25,12,9,9,56
T1992,6.7,5,25,12,9,9,56
T1993,6,5,25,12,9,9,56
T1994,6,5,25,12,9,9,56
T1995,5.8,5,25,12,9,9,56
T1996,5.8,5,25,12,9,9,56
T1997,6.2,5,25,12,9,9,56
T1998,6.5,5,25,12,9,9,56
T1999,6.6,5,25,12,9,9,56
T2000,7.1,5,25,12,9,9,56
T2001,7.6,5,25,12,9,9,56
T2002,7.9,5,25,12,9,9,56
T2003,8.6,5,25,12,9,9,56
T2004,9.2,5,25,12,9,9,56
T2005,10.1,5,25,12,9,9,56
T2006,10.2,5,25,12,9,9,56
T2007,9.7,5,25,12,9,9,56
T2008,9.3,5,25,12,9,9,56
T2009,9,5,25,12,9,9,56
T2010,8.3,5,25,12,9,9,56
T2011,7.6,5,25,12,9,9,56
T2012,7,5,25,12,9,9,56
T2013,7,5,25,12,9,9,56
T2014,6.9,5,25,12,9,9,56
T2015,6.5,5,25,12,9,9,56
T2016,6.7,5,25,12,9,9,56
T2017,6.3,5,25,12,9,9,56
T2018,6.4,5,25,12,9,9,56
T2019,6.6,5,25,12,9,9,56
T2020,6.7,5,25,12,9,9,56
T2021,6.4,5,25,12,9,9,56
T2022,5.8,5,25,12,9,9,56
T2023,5.2,5,25,12,9,9,56
T2024,5.1,5,25,12,9,9,56
T2025,5,5,25,12,9,9,56
T2026,5.5,5,25,12,9,9,56
T2027,5.9,5,25,12,9,9,56
T2028,6.5,5,25,12,9,9,56
T2029,6,5,25,12,9,9,56
T2030,4.8,5,25,12,9,9,56
T2031,4.1,5,25,12,9,9,56
T2032,3.9,5,25,12,9,9,56
T2033,3.6,5,25,12,9,9,56
T2034,2.9,5,25,12,9,9,56
T2035,1.9,5,25,12,9,9,56
T2036,1.5,5,25,12,9,9,56
T2037,1.7,5,25,12,9,9,56
T2038,1.6,5,25,12,9,9,56
T2039,1.3,5,25,12,9,9,56
T2040,1.1,5,25,12,9,9,56
T2041,1,5,25,12,9,9,56
T2042,0.5,5,25,12,9,9,56
T2043,-0.3,5,25,12,9,9,56
T2044,-0.4,5,25,12,9,9,56
T2045,-0.7,5,25,12,9,9,56
T2046,-1.1,5,25,12,9,9,56
T2047,-0.8,5,25,12,9,9,56
T2048,0.6,5,25,12,9,9,56
T2049,1.2,5,25,12,9,9,56
T2050,-0.2,5,25,12,9,9,56
T2051,2.3,5,25,12,9,9,56
T2052,3.5,5,25,12,9,9,56
T2053,2.3,5,25,12,9,9,56
T2054,2.5,5,25,12,9,9,56
T2055,2.7,5,25,12,9,9,56
T2056,1.5,5,25,12,9,9,56
T2057,-0.1,5,25,12,9,9,56
T2058,-0.1,5,25,12,9,9,56
T2059,0.2,5,25,12,9,9,56
T2060,0.3,5,25,12,9,9,56
T2061,0.4,5,25,12,9,9,56
T2062,0.2,5,25,12,9,9,56
T2063,0.1,5,25,12,9,9,56
T2064,-0.2,5,25,12,9,9,56
T2065,-0.4,5,25,12,9,9,56
T2066,-1.6,5,25,12,9,9,56
T2067,-1.6,5,25,12,9,9,56
T2068,-1.4,5,25,12,9,9,56
T2069,-1.5,5,25,12,9,9,56
T2070,-2.2,5,25,12,9,9,56
T2071,-2.9,5,25,12,9,9,56
T2072,-1.4,5,25,12,9,9,56
T2073,0.1,5,25,12,9,9,56
T2074,1.3,5,25,12,9,9,56
T2075,2.5,5,25,12,9,9,56
T2076,3.4,5,25,12,9,9,56
T2077,3.9,5,25,12,9,9,56
T2078,4.3,5,25,12,9,9,56
T2079,4.9,5,25,12,9,9,56
T2080,4.9,5,25,12,9,9,56
T2081,4.9,5,25,12,9,9,56
T2082,4.3,5,25,12,9,9,56
T2083,4.1,5,25,12,9,9,56
T2084,3.7,5,25,12,9,9,56
T2085,3.6,5,25,12,9,9,56
T2086,3.9,5,25,12,9,9,56
T2087,3.8,5,25,12,9,9,56
T2088,3.1,5,25,12,9,9,56
T2089,3.7,5,25,12,9,9,56
T2090,4,5,25,12,9,9,56
T2091,4,5,25,12,9,9,56
T2092,3.9,5,25,12,9,9,56
T2093,3.4,5,25,12,9,9,56
T2094,3.6,5,25,12,9,9,56
T2095,3.5,5,25,12,9,9,56
T2096,3.7,5,25,12,9,9,56
T2097,3.7,5,25,12,9,9,56
T2098,4.2,5,25,12,9,9,56
T2099,4.9,5,25,12,9,9,56
T2100,5.5,5,25,12,9,9,56
T2101,6.2,5,25,12,9,9,56
T2102,6.2,5,25,12,9,9,56
T2103,6.6,5,25,12,9,9,56
T2104,7.2,5,25,12,9,9,56
T2105,7.3,5,25,12,9,9,56
T2106,6.8,5,25,12,9,9,56
T2107,6.2,5,25,12,9,9,56
T2108,5.7,5,25,12,9,9,56
T2109,5.6,5,25,12,9,9,56
T2110,5.6,5,25,12,9,9,56
T2111,5.7,5,25,12,9,9,56
T2112,5.4,5,25,12,9,9,56
T2113,5.3,5,25,12,9,9,56
T2114,5.2,5,25,12,9,9,56
T2115,5.3,5,25,12,9,9,56
T2116,5.2,5,25,12,9,9,56
T2117,5.3,5,25,12,9,9,56
T2118,5.3,5,25,12,9,9,56
T2119,5.8,5,25,12,9,9,56
T2120,5.9,5,25,12,9,9,56
T2121,5.9,5,25,12,9,9,56
T2122,6,5,25,12,9,9,56
T2123,6,5,25,12,9,9,56
T2124,6.2,5,25,12,9,9,56
T2125,6.1,5,25,12,9,9,56
T2126,6.2,5,25,12,9,9,56
T2127,7,5,25,12,9,9,56
T2128,7.9,5,25,12,9,9,56
T2129,9.9,5,25,12,9,9,56
T2130,10.2,5,25,12,9,9,56
T2131,9.1,5,25,12,9,9,56
T2132,8.9,5,25,12,9,9,56
T2133,8.6,5,25,12,9,9,56
T2134,8.4,5,25,12,9,9,56
T2135,7.9,5,25,12,9,9,56
T2136,7.8,5,25,12,9,9,56
T2137,7.7,5,25,12,9,9,56
T2138,7.6,5,25,12,9,9,56
T2139,7.6,5,25,12,9,9,56
T2140,7.5,5,25,12,9,9,56
T2141,7.4,5,25,12,9,9,56
T2142,7.4,5,25,12,9,9,56
T2143,7.4,5,25,12,9,9,56
T2144,7.5,5,25,12,9,9,56
T2145,7.8,5,25,12,9,9,56
T2146,8,5,25,12,9,9,56
T2147,9.2,5,25,12,9,9,56
T2148,8.9,5,25,12,9,9,56
T2149,8.4,5,25,12,9,9,56
T2150,8.3,6,25,12,9,9,56
T2151,8.9,6,25,12,9,9,56
T2152,9.1,6,25,12,9,9,56
T2153,8.4,6,25,12,9,9,56
T2154,6.3,6,25,12,9,9,56
T2155,5.6,6,25,12,9,9,56
T2156,5.3,6,25,12,9,9,56
T2157,4.8,6,25,12,9,9,56
T2158,4.1,6,25,12,9,9,56
T2159,3.6,6,25,12,9,9,56
T2160,3.3,6,25,12,9,9,56
T2161,3,6,25,12,9,9,56
T2162,2.7,6,25,12,9,9,56
T2163,2.5,6,25,12,9,9,56
T2164,2.4,6,25,12,9,9,56
T2165,2.4,6,25,12,9,9,56
T2166,2.2,6,25,12,9,9,56
T2167,2.2,6,25,12,9,9,56
T2168,2,6,25,12,9,9,56
T2169,2.1,6,25,12,9,9,56
T2170,2.6,6,25,12,9,9,56
T2171,3.3,6,25,12,9,9,56
T2172,4.5,6,25,12,9,9,56
T2173,5.8,6,25,12,9,9,56
T2174,6.5,6,25,12,9,9,56
T2175,7.2,6,25,12,9,9,56
T2176,7.6,6,25,12,9,9,56
T2177,7.7,6,25,12,9,9,56
T2178,7.3,6,25,12,9,9,56
T2179,5.8,6,25,12,9,9,56
T2180,4.3,6,25,12,9,9,56
T2181,3.8,6,25,12,9,9,56
T2182,3.8,6,25,12,9,9,56
T2183,3.1,6,25,12,9,9,56
T2184,2.6,6,25,12,9,9,56
T2185,2.6,6,25,12,9,9,56
T2186,2.1,6,25,12,9,9,56
T2187,1.7,6,25,12,9,9,56
T2188,1.2,6,25,12,9,9,56
T2189,1.2,6,25,12,9,9,56
T2190,0.6,6,25,12,9,9,56
T2191,0.9,6,25,12,9,9,56
T2192,1.4,6,25,12,9,9,56
T2193,1.9,6,25,12,9,9,56
T2194,2.6,6,25,12,9,9,56
T2195,3.6,6,25,12,9,9,56
T2196,4.8,6,25,12,9,9,56
T2197,5.9,6,25,12,9,9,56
T2198,6.6,6,25,12,9,9,56
T2199,6.7,6,25,12,9,9,56
T2200,7.1,6,25,12,9,9,56
T2201,7.3,6,25,12,9,9,56
T2202,5.8,6,25,12,9,9,56
T2203,4.4,6,25,12,9,9,56
T2204,3.7,6,25,13,9,9,56
T2205,2.9,6,25,13,9,9,56
T2206,2.8,6,25,13,9,9,56
T2207,2.5,6,25,13,9,9,56
T2208,1.9,6,25,13,9,9,56
T2209,2,6,25,13,9,9,56
T2210,2.2,6,25,13,9,9,56
T2211,1.3,6,25,13,9,9,56
T2212,-0.3,6,25,13,9,9,56
T2213,-0.9,6,25,13,9,9,56
T2214,-0.5,6,25,13,9,9,56
T2215,0.6,6,25,13,9,9,56
T2216,1.9,6,25,13,9,9,56
T2217,1.9,6,25,13,9,9,56
T2218,2.1,6,25,13,9,9,56
T2219,2.7,6,25,13,9,9,56
T2220,2.9,6,25,13,9,9,56
T2221,3.4,6,25,13,9,9,56
T2222,3.9,6,25,13,9,9,56
T2223,4.4,6,25,13,9,9,56
T2224,4.9,6,25,13,9,9,56
T2225,5.1,6,25,13,9,9,56
T2226,4.9,6,25,13,9,9,56
T2227,4.2,6,25,13,9,9,56
T2228,1.7,6,25,13,9,9,56
T2229,1.6,6,25,13,9,9,56
T2230,1.6,6,25,13,9,9,56
T2231,0.9,6,25,13,9,9,56
T2232,0.4,6,25,13,9,9,56
T2233,0.1,6,25,13,9,9,56
T2234,-0.6,6,25,13,9,9,56
T2235,-0.5,6,25,13,9,9,56
T2236,-0.7,6,25,13,9,9,56
T2237,0.1,6,25,13,9,9,56
T2238,-0.1,6,25,13,9,9,56
T2239,0.8,6,25,13,9,9,56
T2240,3.2,6,25,13,9,9,56
T2241,4.8,6,25,13,9,9,56
T2242,5.6,6,25,13,9,9,56
T2243,6.3,6,25,13,9,9,56
T2244,6.4,6,25,13,9,9,56
T2245,6.5,6,25,13,9,9,56
T2246,6.8,6,25,13,9,9,56
T2247,6.6,6,25,13,9,9,56
T2248,6.6,6,25,13,9,9,56
T2249,7,6,25,13,9,9,56
T2250,6.8,6,25,13,9,9,56
T2251,6.1,6,25,13,9,9,56
T2252,5.6,6,25,13,9,9,56
T2253,5.1,6,25,13,9,9,56
T2254,4.9,6,25,13,9,9,56
T2255,4.5,6,25,13,9,9,56
T2256,4.2,6,25,13,9,9,56
T2257,4.2,6,25,13,9,9,56
T2258,2.9,6,25,13,9,9,56
T2259,3,6,25,13,9,9,56
T2260,3.1,6,25,13,9,9,56
T2261,3.8,6,25,13,9,9,56
T2262,3.2,6,25,13,9,9,56
T2263,3.4,6,25,13,9,9,56
T2264,4.2,6,25,13,9,9,56
T2265,5,6,25,13,9,9,56
T2266,5.6,6,25,13,9,9,56
T2267,6.1,6,25,13,9,9,56
T2268,6.7,6,25,13,9,9,56
T2269,6.5,6,25,13,9,9,56
T2270,6.6,6,25,13,9,9,56
T2271,6.7,6,25,13,9,9,56
T2272,6.3,6,25,13,9,9,56
T2273,5.9,6,25,13,9,9,56
T2274,6.1,6,25,13,9,9,56
T2275,6.4,6,25,13,9,9,56
T2276,5.4,6,25,13,9,9,56
T2277,4,6,25,13,9,9,56
T2278,4.6,6,25,13,9,9,56
T2279,3.1,6,25,13,9,9,56
T2280,2.3,6,25,13,9,9,56
T2281,2.2,6,25,13,9,9,56
T2282,2.6,6,25,13,9,9,56
T2283,2.8,6,25,13,9,9,56
T2284,3.2,6,25,13,9,9,56
T2285,3.5,6,25,13,9,9,56
T2286,3.3,6,25,13,9,9,56
T2287,3.7,6,25,13,9,9,56
T2288,4.5,6,25,13,9,9,56
T2289,5.2,6,25,13,9,9,56
T2290,5.8,6,25,13,9,9,56
T2291,6.3,6,25,13,9,9,56
T2292,6.7,6,25,13,9,9,56
T2293,6.9,6,25,13,9,9,56
T2294,6.9,6,25,13,9,9,56
T2295,6.7,6,25,13,9,9,56
T2296,6.7,6,25,13,9,9,56
T2297,6.4,6,25,13,9,9,56
T2298,6.2,6,25,13,9,9,56
T2299,5.5,6,25,13,9,9,56
T2300,4.7,6,25,13,9,9,56
T2301,4.1,6,25,13,9,9,56
T2302,3.3,6,25,13,9,9,56
T2303,2.7,6,25,13,9,9,56
T2304,2.4,6,25,13,9,9,56
T2305,2.2,6,25,13,9,9,56
T2306,1.9,6,25,13,9,9,56
T2307,1.4,6,25,13,9,9,56
T2308,1,6,25,13,9,9,56
T2309,0.6,6,25,13,9,9,56
T2310,0.4,6,25,13,9,9,56
T2311,0.9,6,25,13,9,9,56
T2312,1.4,6,25,13,9,9,56
T2313,2.1,6,25,13,9,9,56
T2314,2.8,6,25,13,9,9,56
T2315,4.1,6,25,13,9,9,56
T2316,4.4,6,25,13,9,9,56
T2317,4.8,6,25,13,9,9,56
T2318,5.4,6,25,13,9,9,56
T2319,5.9,6,25,13,9,9,56
T2320,6.6,6,25,13,9,9,56
T2321,7.3,6,25,13,9,9,56
T2322,7.4,6,25,13,9,9,56
T2323,7.7,6,25,13,9,9,56
T2324,7.3,6,25,13,9,9,56
T2325,6.7,6,25,13,9,9,56
T2326,6.4,6,25,13,9,9,56
T2327,6.1,6,25,13,9,9,56
T2328,5.6,6,25,13,9,9,56
T2329,4.9,6,25,13,9,9,56
T2330,4.5,6,25,13,9,9,56
T2331,3.9,6,25,13,9,9,56
T2332,3.7,6,25,13,9,9,56
T2333,3.5,6,25,13,9,9,56
T2334,3.5,6,25,13,9,9,56
T2335,3.9,6,25,13,9,9,56
T2336,4.9,6,25,13,9,9,56
T2337,5.8,6,25,13,9,9,56
T2338,6.9,6,25,13,9,9,56
T2339,8.4,6,25,13,9,9,56
T2340,10.2,6,25,13,9,9,56
T2341,12.1,6,25,13,9,9,56
T2342,13.2,6,25,13,9,9,56
T2343,12.4,6,25,13,9,9,56
T2344,11.3,6,25,13,9,9,56
T2345,11.1,6,25,13,9,9,56
T2346,9.7,6,25,13,9,9,56
T2347,7.5,6,25,13,9,9,56
T2348,6.3,6,25,13,9,9,56
T2349,5.2,6,25,13,9,9,56
T2350,5,6,25,13,9,9,56
T2351,4.7,6,25,13,9,9,56
T2352,4.1,6,25,13,9,9,56
T2353,4.4,6,25,13,9,9,56
T2354,4.2,6,25,13,9,9,56
T2355,3.7,6,25,13,9,9,56
T2356,3,6,25,13,9,9,56
T2357,3,6,25,13,9,9,56
T2358,3.5,6,25,13,9,9,56
T2359,4.6,6,25,13,9,9,56
T2360,5.8,6,25,13,9,9,56
T2361,5.9,7,25,13,9,9,56
T2362,6.1,7,25,13,9,9,56
T2363,6.9,7,25,13,9,9,56
T2364,7.8,7,25,13,9,9,56
T2365,9.3,7,25,13,9,9,56
T2366,9.6,7,25,13,9,9,56
T2367,8.5,7,25,13,9,9,56
T2368,7.9,7,25,13,9,9,56
T2369,7.4,7,25,13,9,9,56
T2370,7,7,25,13,9,9,56
T2371,5.9,7,25,13,9,9,56
T2372,4.5,7,25,13,9,9,56
T2373,4.8,7,25,13,9,9,56
T2374,5.4,7,25,13,9,9,56
T2375,5,7,25,13,9,9,56
T2376,4.6,7,25,13,9,9,56
T2377,4.6,7,25,13,9,9,56
T2378,4.4,7,25,13,9,9,56
T2379,3.9,7,25,13,9,9,56
T2380,4,7,25,13,9,9,56
T2381,4.3,7,25,13,9,9,56
T2382,4.4,7,25,13,9,9,56
T2383,4.8,7,25,13,9,9,56
T2384,5.7,7,25,13,9,9,56
T2385,6.9,7,25,13,9,9,56
T2386,8.4,7,25,13,9,9,56
T2387,8.8,7,25,13,9,9,56
T2388,8.7,7,25,13,9,9,56
T2389,9.1,7,25,13,9,9,56
T2390,9.5,7,25,13,9,9,56
T2391,9.7,7,25,13,9,9,56
T2392,9.4,7,25,13,9,9,56
T2393,9,7,25,13,9,9,56
T2394,8.4,7,25,13,9,9,56
T2395,8.2,7,25,13,9,9,56
T2396,7.7,7,25,13,9,9,56
T2397,7.6,7,25,13,9,9,56
T2398,7.4,7,25,13,9,9,56
T2399,7.4,7,25,13,9,9,56
T2400,8,7,25,13,9,9,56
T2401,8.6,7,25,13,9,9,56
T2402,9,7,25,13,9,9,56
T2403,8.7,7,25,13,9,9,56
T2404,8.5,7,25,13,9,9,56
T2405,8.2,7,25,13,9,9,56
T2406,7.4,7,25,13,9,9,56
T2407,7,7,25,13,9,9,56
T2408,6.8,7,25,13,9,9,56
T2409,7.1,7,25,13,9,9,56
T2410,7.3,7,25,13,9,9,56
T2411,7.5,7,25,13,9,9,56
T2412,8.1,7,25,13,9,9,56
T2413,8.2,7,25,13,9,9,56
T2414,9.1,7,25,13,9,9,56
T2415,8.3,7,25,13,9,9,56
T2416,9.6,7,25,13,9,9,56
T2417,9.2,7,25,13,9,9,56
T2418,8.3,7,25,13,9,9,56
T2419,7.4,7,25,13,9,9,56
T2420,6.9,7,25,13,9,9,56
T2421,6.1,7,25,13,9,9,56
T2422,5.5,7,25,13,9,9,56
T2423,4.5,7,25,13,9,9,56
T2424,3.6,7,25,13,9,9,56
T2425,3.4,7,25,13,9,9,56
T2426,4.6,7,25,13,9,9,56
T2427,3.5,7,25,13,9,9,56
T2428,2.9,7,25,13,9,9,56
T2429,0.7,7,25,13,9,9,56
T2430,1.9,7,25,13,9,9,56
T2431,4.7,7,25,13,9,9,56
T2432,5.3,7,25,13,9,9,56
T2433,5.9,7,25,13,9,9,56
T2434,7.2,7,25,13,9,9,56
T2435,8.1,7,25,13,9,9,56
T2436,8.7,7,25,13,9,9,56
T2437,8.9,7,25,13,9,9,56
T2438,9,7,25,13,9,9,56
T2439,9.2,7,25,13,9,9,56
T2440,8.6,7,25,13,9,9,56
T2441,8.4,7,25,13,9,9,56
T2442,7.9,7,25,13,9,9,56
T2443,7.3,7,25,13,9,9,56
T2444,7.8,7,25,13,9,9,56
T2445,7.9,7,25,13,9,9,56
T2446,7.3,7,25,13,9,9,56
T2447,6.9,7,25,13,9,9,56
T2448,7.1,7,25,13,9,9,56
T2449,7.2,7,25,13,9,9,56
T2450,7.5,7,25,13,9,9,56
T2451,7.2,7,25,13,9,9,56
T2452,6.9,7,25,13,9,9,56
T2453,6.5,7,25,13,9,9,56
T2454,6.6,7,25,13,9,9,56
T2455,6.6,7,25,13,9,9,56
T2456,7.3,7,25,13,9,9,56
T2457,8,7,25,13,9,9,56
T2458,8.3,7,25,13,9,9,56
T2459,8.2,7,25,13,9,9,56
T2460,8.8,7,25,13,9,9,56
T2461,9.2,7,25,13,9,9,56
T2462,10.1,7,25,13,9,9,56
T2463,10.2,7,25,13,9,9,56
T2464,10.4,7,25,13,9,9,56
T2465,10.3,7,25,13,9,9,56
T2466,9.7,7,25,13,9,9,56
T2467,8.8,7,25,13,9,9,56
T2468,8.3,7,25,13,9,9,56
T2469,7.7,7,25,13,9,9,56
T2470,7.2,7,25,13,9,9,56
T2471,6.9,7,25,13,9,9,56
T2472,6.9,7,25,13,9,9,56
T2473,6.3,7,25,13,9,9,56
T2474,5.7,7,25,13,9,9,56
T2475,4.7,7,25,13,9,9,56
T2476,4.4,7,25,13,9,9,56
T2477,4.9,7,25,13,9,9,56
T2478,5,7,25,13,9,9,56
T2479,5.9,7,25,13,9,9,56
T2480,6.2,7,25,13,9,9,56
T2481,5.5,7,25,13,9,9,56
T2482,5.9,7,25,13,9,9,56
T2483,6.9,7,25,13,9,9,56
T2484,7.4,7,25,13,9,9,56
T2485,8.7,7,25,13,9,9,56
T2486,9.4,7,25,13,9,9,56
T2487,8.8,7,25,13,9,9,56
T2488,8.7,7,25,13,9,9,56
T2489,8.8,7,25,13,9,9,56
T2490,8.5,7,25,13,9,9,56
T2491,8.1,7,25,13,9,9,56
T2492,8.5,7,25,13,9,9,56
T2493,8.8,7,25,13,9,9,56
T2494,8.8,7,25,13,9,9,56
T2495,8.8,7,25,13,9,9,56
T2496,8.5,7,25,13,9,9,56
T2497,8.3,7,25,13,9,9,56
T2498,7.8,7,25,13,9,9,56
T2499,7.8,7,25,13,9,9,56
T2500,7.8,7,25,13,9,9,56
T2501,7.6,7,25,13,9,9,56
T2502,7.8,7,25,13,9,9,56
T2503,8.1,7,25,13,9,9,56
T2504,8.6,7,25,13,9,9,56
T2505,9.3,7,25,13,9,9,56
T2506,10.6,7,25,13,9,9,56
T2507,11.9,7,25,13,9,9,56
T2508,12.4,7,25,13,9,9,56
